PROLEUKIN	dacarbazine	effect	hypersensitivity reactions have been reported in patients receiving combination regimens containing sequential high dose proleukin and antineoplastic agents , specifically , dacarbazine , cis platinum , tamoxifen and interferon alfa .
PROLEUKIN	interferon-alfa	effect	myocardial injury , including myocardial infarction , myocarditis , ventricular hypokinesia , and severe rhabdomyolysis appear to be increased in patients receiving proleukin and interferon-alfa concurrently .
lovastatin	fibrates	advise	therefore , the combined use of lovastatin with fibrates should generally be avoided .
Chloramphenicol	beta-lactam antibiotics	effect	chloramphenicol has been shown to be antagonistic to beta-lactam antibiotics , including ceftazidime , based on in vitro studies and time kill curves with enteric gram negative bacilli .
quinolones	caffeine	mechanism	some quinolones , including ciprofloxacin , have also been shown to interfere with the metabolism of caffeine .
Probenecid	ciprofloxacin	mechanism	probenecid : probenecid interferes with renal tubular secretion of ciprofloxacin and produces an increase in the level of ciprofloxacin in serum .
fenoprofen	aspirin	mechanism	although the mechanism of interaction between fenoprofen and aspirin is not totally known , enzyme induction and displacement of fenoprofen from plasma albumin binding sites are possibilities .
Femara	tamoxifen	mechanism	( see clinical pharmacology ) coadministration of femara and tamoxifen dg mg daily resulted in a reduction of letrozole plasma levels by dg % on average .
sodium acid phosphate	amphetamine	mechanism	urinary acidifying agents these agents ( ammonium chloride , sodium acid phosphate , etc. ) increase the concentration of the ionized species of the amphetamine molecule , thereby increasing urinary excretion .
amphetamines	methenamine	mechanism	methenamine therapy urinary excretion of amphetamines is increased , and efficacy is reduced by acidifying agents used in methenamine therapy .
Amphetamines	tricyclic antidepressants	effect	antidepressants , tricyclic amphetamines may enhance the activity of tricyclic antidepressants or sympathomimetic agents ;
d-amphetamine	tricyclics	mechanism	d-amphetamine with desipramine or protriptyline and possibly other tricyclics cause striking and sustained increases in the concentration of d-amphetamine in the brain ;
Diuretic agents	lithium	effect	diuretic agents reduce the renal clearance of lithium and add a high risk of lithium toxicity .
lithium	Hydrochlorothiazide	advise	refer to the package insert for lithium preparations before use of such preparations with hydrochlorothiazide .
hydrochlorothiazide	anionic exchange resins	mechanism	cholestyramine and colestipol resins : absorption of hydrochlorothiazide is impaired in the presence of anionic exchange resins .
Itraconazole	cyclosporine	mechanism	coadministration of itraconazole and cyclosporine , tacrolimus or digoxin has led to increased plasma concentrations of the latter three drugs .
Itraconazole	tacrolimus	mechanism	coadministration of itraconazole and cyclosporine , tacrolimus or digoxin has led to increased plasma concentrations of the latter three drugs .
aminoglycosides	PROLEUKIN	effect	concurrent administration of drugs possessing nephrotoxic ( e.g. , aminoglycosides , indomethacin ) , myelotoxic ( e.g. , cytotoxic chemotherapy ) , cardiotoxic ( e.g. , doxorubicin ) or hepatotoxic ( e.g. , methotrexate , asparaginase ) effects with proleukin may increase toxicity in these organ systems .
interferon-alfa	PROLEUKIN	effect	exacerbation or the initial presentation of a number of autoimmune and inflammatory disorders has been observed following concurrent use of interferon-alfa and proleukin , including crescentic iga glomerulonephritis , oculo bulbar myasthenia gravis , inflammatory arthritis , thyroiditis , bullous pemphigoid , and stevens johnson syndrome .
Atromid-S	tolbutamide	mechanism	atromid-s may displace acidic drugs such as phenytoin or tolbutamide from their binding sites .
cephalosporins	aminoglycoside antibiotics	effect	nephrotoxicity has been reported following concomitant administration of cephalosporins with aminoglycoside antibiotics or potent diuretics such as furosemide .
ciprofloxacin	caffeine	mechanism	some quinolones , including ciprofloxacin , have also been shown to interfere with the metabolism of caffeine .
ciprofloxacin	calcium	mechanism	multivalent cation containing products : concurrent administration of a quinolone , including ciprofloxacin , with multivalent cation containing products such as magnesium or aluminum antacids , sucralfate , videx chewable / buffered tablets or pediatric powder , or products containing calcium , iron , or zinc may substantially decrease the absorption of ciprofloxacin , resulting in serum and urine levels considerably lower than desired .
calcium channel blockers	saquinavir	mechanism	although specific studies have not been performed , coadministration with drugs that are mainly metabolized by cyp3a4 ( eg , calcium channel blockers , dapsone , disopyramide , quinine , amiodarone , quinidine , warfarin , tacrolimus , cyclosporine , ergot derivatives , pimozide , carbamazepine , fentanyl , alfentanyl , alprazolam , and triazolam ) may have elevated plasma concentrations when coadministered with saquinavir ;
Flupenthixol	Tricyclic antidepressants	effect	drug interactions : flupenthixol may interact with some drugs , like monoamine oxidase inhibitors ( maoi ) : maoi could theoretically affect flupenthixol pharmacodynamics arecoline eproxindine ethanol : flupenthixol and ethanol cause additive cns depression tricyclic antidepressants : flupenthixol increases the effect of tricyclic antidepressants
butyrophenones	epinephrine	effect	phenothiazines and butyrophenones may reduce or reverse the pressor effect of epinephrine .
Chlorpromazine	amphetamines	effect	chlorpromazine : chlorpromazine blocks dopamine and norepinephrine receptors , thus inhibiting the central stimulant effects of amphetamines and can be used to treat amphetamine poisoning .
non-steroidal anti-inflammatory agent	loop diuretics	effect	non steroidal anti inflammatory drugs : in some patients , the administration of a non-steroidal anti-inflammatory agent can reduce the diuretic , natriuretic , and antihypertensive effects of loop , potassium sparing and thiazide diuretics .
colestipol	hydrochlorothiazide	mechanism	single doses of either cholestyramine or colestipol resins bind the hydrochlorothiazide and reduce its absorption from the gastrointestinal tract by up to dg and dg percent , respectively .
Accutane	vitamin A	effect	vitamin a : because of the relationship of accutane to vitamin a , patients should be advised against taking vitamin supplements containing vitamin a to avoid additive toxic effects
Accutane	tetracyclines	advise	tetracyclines : concomitant treatment with accutane and tetracyclines should be avoided because accutane use has been associated with a number of cases of pseudotumor cerebri ( benign intracranial hypertension ) , some of which involved concomitant use of tetracyclines
HMG-CoA reductase inhibitors	cyclosporine	effect	rhabdomyolysis has been observed in patients receiving hmg-coa reductase inhibitors administered alone ( at recommended dosages ) or concomitantly with immunosuppressive drugs including cyclosporine .
Itraconazole	isoniazid	advise	itraconazole plasma concentrations should be monitored when itraconazole and isoniazid are coadministered .
itraconazole	cisapride	mechanism	in vitro data suggest that itraconazole also markedly inhibits the biotransformation system mainly responsible for the metabolism of cisapride ;
ethionamide	cycloserine	effect	in particular , convulsions have been reported when ethionamide is administered with cycloserine and special care should be taken when the treatment regimen includes both of these drugs .
steroidal anti-inflammatory agent	thiazide diuretics	effect	( in some patients , the steroidal anti-inflammatory agent can reduce the diuretic , natriuretic , and antihypertensive effects of loop , potassium sparing , and thiazide diuretics .
erythromycin	fentanyl	mechanism	the concomitant use of other cyp3a4 inhibitors such as diltiazem and erythromycin with transdermal fentanyl may also result in an increase in fentanyl plasma concentrations , which could increase or prolong adverse drug effects and may cause serious respiratory depression .
